vehicle_id,brand,vehicle_year,timestamp,odometer_km,engine_hours,vehicle_speed_kph,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_position_percent,air_flow_rate_gps,exhaust_gas_temp_c,engine_vibration,brake_pad_wear_mm,brake_fluid_level,brake_temp_c,abs_fault_indicator,brake_pedal_position,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0208,BMW,2023,2025-07-08 22:02:00,50704.11,1060.2,66.63,100.11,2325.81,61.24,89.02,17.46,6.57,71.8,41.83,41.17,570.18,1.85,2.43,97.91,56.17,0,12.62,64.06,68.44,64.38,66.44,12.05,29.52,43.67,14.07,70.33,92.72,24.97,64.14,23.061187,81.098081,0,0,0,2050-01-01 00:00:00,No Failure
VEH0160,Audi,2015,2025-09-17 11:50:00,183658.53,4001.69,72.35,99.75,2737.34,53.72,94.35,51.98,7.16,60.31,39.95,50.54,576.23,2.6,3.43,76.07,53.63,0,23.11,69.65,69.94,69.22,69.48,12.25,-3.68,44.17,14.05,75.62,88.3,30.03,60.07,22.860407,72.116153,0,1,0,2025-09-24 04:50:00,Brake
VEH0096,Audi,2024,2025-04-15 09:03:00,34265.59,884.2,24.28,83.92,1440.63,60.12,86.23,71.16,3.56,38.07,14.07,38.09,408.46,0.66,2.03,84.83,48.17,0,7.74,25.21,24.96,26.61,23.81,12.65,3.84,44.57,14.73,75.37,91.97,28.27,76.04,11.545153,87.771078,0,0,0,2050-01-01 00:00:00,No Failure
VEH0053,Honda,2018,2025-04-24 18:18:00,130404.2,2809.76,82.69,101.89,2911.73,55.93,94.57,64.16,7.1,70.25,38.68,55.73,564.99,3.1,2.82,88.56,48.51,0,45.45,79.73,82.06,80.28,84.72,12.01,-1.3,49.9,14.18,79.77,84.82,19.64,23.53,19.543638,84.391659,0,0,0,2050-01-01 00:00:00,No Failure
VEH0010,Hyundai,2019,2025-07-13 12:36:00,106313.78,2291.0,129.21,110.05,4451.78,48.1,95.8,35.63,8.33,100.0,70.9,82.03,694.81,2.05,2.12,100.06,65.48,0,65.9,134.57,128.89,124.43,127.38,12.22,39.19,48.23,14.44,86.83,92.75,37.41,67.68,24.235736,75.910885,1,0,0,2025-07-19 07:36:00,Engine
VEH0230,Honda,2024,2025-02-08 00:19:00,46762.3,1059.44,67.47,108.33,3432.49,50.75,90.48,83.26,8.38,79.3,40.64,58.66,619.89,1.63,2.7,90.84,65.04,0,21.15,67.92,69.7,73.2,68.62,12.24,11.19,46.73,14.09,83.18,100.0,29.31,12.63,23.427232,86.484093,0,0,0,2050-01-01 00:00:00,No Failure
VEH0024,Ford,2017,2025-10-11 23:58:00,137458.25,3194.66,86.54,105.53,4027.64,48.06,90.2,93.04,7.98,67.46,65.94,77.14,615.81,2.17,3.15,78.57,71.44,0,47.51,76.06,79.94,76.15,82.11,12.17,16.98,47.59,14.17,74.45,90.54,35.69,80.6,15.271009,85.751264,0,0,0,2050-01-01 00:00:00,No Failure
VEH0118,Audi,2023,2025-01-12 02:14:00,59386.5,1326.45,60.49,94.09,3381.44,54.32,83.79,70.82,6.04,59.0,54.92,61.81,525.13,1.96,2.36,97.6,53.33,0,88.51,68.17,63.03,59.2,63.02,12.69,2.12,44.25,14.44,82.51,96.58,18.33,51.03,8.316939,75.657716,0,0,0,2050-01-01 00:00:00,No Failure
VEH0050,Ford,2017,2025-02-21 17:45:00,157343.69,3493.79,31.42,95.59,2192.74,57.77,91.56,49.26,4.48,45.53,35.94,42.2,496.84,2.06,2.58,89.31,46.42,0,16.39,35.27,36.98,32.41,29.23,12.41,2.52,36.95,14.4,83.52,90.08,18.66,52.53,27.111524,74.228882,0,0,0,2050-01-01 00:00:00,No Failure
VEH0293,Mercedes,2020,2025-10-15 23:48:00,81956.91,1853.2,50.22,104.9,1839.57,64.46,82.87,80.77,6.51,69.39,52.95,45.36,608.88,1.88,3.34,86.07,54.7,0,44.92,54.91,54.52,58.14,58.18,12.6,2.76,43.08,14.35,95.58,92.65,11.42,78.51,18.225508,81.013054,0,0,0,2050-01-01 00:00:00,No Failure
VEH0052,Tata,2016,2025-12-23 23:56:00,155885.4,3596.4,44.61,104.17,2361.99,47.31,92.66,100.0,6.16,52.93,42.35,42.42,549.33,2.78,3.03,84.35,48.76,0,20.18,44.0,42.94,40.25,42.24,12.01,-8.86,45.61,14.22,59.77,87.85,31.38,65.4,13.540934,83.366089,0,0,0,2050-01-01 00:00:00,No Failure
VEH0229,Hyundai,2015,2025-03-10 10:30:00,165475.35,3798.92,31.19,97.98,1725.12,58.19,92.07,7.09,5.61,58.49,22.45,42.13,493.34,2.29,3.75,85.24,56.87,0,13.06,26.54,27.95,30.11,29.55,12.92,19.22,52.34,14.28,95.88,89.01,24.72,81.55,14.426302,77.040801,0,0,1,2025-03-17 07:30:00,Battery
VEH0234,Ford,2020,2025-05-09 10:05:00,89351.91,2077.32,86.08,101.04,4479.55,50.86,93.81,35.51,8.33,93.22,74.03,84.73,662.94,1.88,2.49,95.48,77.82,0,30.84,97.09,87.74,88.88,89.31,12.66,25.52,46.84,13.91,76.01,100.0,21.71,59.5,15.571772,84.902693,0,0,0,2050-01-01 00:00:00,No Failure
VEH0214,Honda,2021,2025-10-15 06:47:00,82796.25,1697.46,59.44,99.47,2743.4,44.75,95.44,72.41,8.16,71.85,51.98,48.25,576.78,1.78,2.77,88.67,58.55,0,10.7,58.22,55.2,47.84,56.61,12.46,3.45,38.14,13.95,75.18,93.23,24.82,48.56,11.713533,85.21784,0,0,0,2050-01-01 00:00:00,No Failure
VEH0134,Audi,2019,2025-08-19 01:26:00,109347.31,2386.98,56.95,98.98,2540.53,57.91,91.22,69.88,5.35,55.25,46.06,42.96,506.34,1.36,2.56,96.53,53.81,0,41.44,57.55,53.86,62.27,57.99,12.38,12.06,43.41,14.13,75.52,94.8,39.34,65.64,23.472708,83.0665,0,0,0,2050-01-01 00:00:00,No Failure
VEH0034,Honda,2023,2025-12-30 05:06:00,61896.07,1159.66,44.33,100.77,1438.56,53.67,83.72,2.0,6.04,51.48,38.45,34.96,499.54,1.05,2.04,94.49,50.76,0,22.98,40.73,36.47,34.48,43.11,12.77,18.91,45.19,14.1,77.93,96.97,28.09,75.03,26.310015,72.23305,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,Honda,2018,2025-05-27 10:03:00,122553.76,2595.29,76.92,104.67,3510.17,50.37,92.17,100.0,7.76,73.49,56.9,64.29,631.94,2.35,2.17,96.77,56.62,0,11.42,77.25,76.63,76.5,77.52,12.83,0.23,37.52,14.11,85.1,93.96,32.87,32.56,21.50844,82.306483,0,0,0,2050-01-01 00:00:00,No Failure
VEH0221,Mercedes,2023,2025-11-12 04:10:00,65660.49,1449.97,44.62,96.02,2752.06,62.24,84.75,40.95,6.05,47.84,31.62,47.29,482.49,0.92,2.68,94.75,53.64,0,24.12,46.37,40.14,39.51,39.26,13.24,2.25,42.41,14.49,92.82,95.94,27.13,41.74,25.968571,85.925755,0,0,0,2050-01-01 00:00:00,No Failure
VEH0159,Hyundai,2024,2025-09-10 10:42:00,35049.65,834.38,54.33,110.54,2590.15,57.86,87.79,59.94,6.5,64.34,49.85,52.27,571.18,1.94,2.53,94.47,54.71,0,26.16,53.78,55.53,53.11,52.88,12.38,4.64,44.38,13.48,86.88,98.91,33.71,47.03,16.665693,80.042521,0,0,0,2050-01-01 00:00:00,No Failure
VEH0208,Mercedes,2020,2025-10-13 08:06:00,91811.27,2050.44,30.64,95.92,2360.92,47.05,87.1,100.0,4.86,45.96,26.79,38.56,508.5,2.32,2.77,85.56,61.8,0,9.74,28.97,29.35,25.48,27.13,12.4,13.97,38.08,14.67,86.99,95.25,22.46,66.33,9.774478,76.015549,0,0,0,2050-01-01 00:00:00,No Failure
VEH0167,Hyundai,2018,2025-04-04 00:09:00,112031.5,2537.91,43.2,92.58,2178.29,51.43,84.56,72.87,5.12,41.99,35.49,43.71,492.63,1.37,2.79,91.45,42.07,0,39.44,54.23,51.21,44.26,49.05,12.29,29.14,36.81,14.15,73.54,92.07,25.42,51.57,9.692955,85.656933,0,0,0,2050-01-01 00:00:00,No Failure
VEH0158,Audi,2019,2025-05-26 06:27:00,108070.72,2452.42,52.56,98.63,2306.69,54.25,99.72,31.39,7.64,83.45,62.1,46.04,612.15,1.63,3.07,88.16,65.39,0,58.07,51.55,50.99,52.63,48.64,12.62,7.0,48.73,14.3,88.28,98.44,41.6,58.77,21.412705,87.430315,0,0,0,2050-01-01 00:00:00,No Failure
VEH0245,Mercedes,2022,2025-09-13 04:01:00,71159.82,1455.71,79.87,101.82,3808.51,56.58,92.18,52.56,7.61,70.11,53.8,60.33,592.56,2.5,2.31,86.42,70.72,0,15.65,78.78,73.09,75.74,83.02,12.34,1.41,33.64,13.91,97.35,100.0,13.79,59.95,8.310648,86.452108,0,0,0,2050-01-01 00:00:00,No Failure
VEH0235,Honda,2022,2025-04-01 05:57:00,65123.8,1399.9,72.62,98.02,2846.13,57.87,90.27,50.41,8.36,74.2,47.96,59.44,557.14,1.38,2.78,87.59,56.33,0,24.89,72.54,72.3,81.33,79.54,12.63,-13.06,38.29,14.42,82.52,100.0,12.95,34.42,17.14748,73.518102,0,0,0,2050-01-01 00:00:00,No Failure
VEH0018,Mercedes,2018,2025-01-13 19:30:00,111632.08,2450.1,76.67,101.19,2733.47,56.78,96.91,68.82,6.16,67.61,69.96,55.5,549.01,2.15,2.86,95.31,61.58,0,20.84,82.09,79.6,80.73,79.89,12.48,21.32,49.59,14.23,83.87,95.26,37.67,78.41,8.925438,79.945387,0,0,0,2050-01-01 00:00:00,No Failure
VEH0096,Toyota,2018,2025-11-25 23:22:00,135148.1,2997.59,88.7,100.7,3894.29,55.72,101.35,37.02,8.21,84.15,61.52,66.76,617.63,2.88,3.21,84.49,67.89,0,14.22,93.49,89.17,86.66,90.16,12.8,-13.7,48.66,14.32,89.08,100.0,21.32,53.78,15.990227,77.955111,0,0,0,2050-01-01 00:00:00,No Failure
VEH0056,Mercedes,2017,2025-10-23 04:32:00,148233.18,3170.23,57.4,103.69,3056.98,49.23,85.81,45.98,7.16,58.35,43.0,49.69,518.06,1.23,2.95,88.03,49.41,0,52.99,66.61,56.89,57.38,53.82,12.47,17.08,35.84,14.52,82.2,90.43,18.75,76.71,8.091791,76.455553,0,0,0,2050-01-01 00:00:00,No Failure
VEH0007,Hyundai,2025,2025-10-11 12:19:00,2671.32,20.0,74.7,102.83,2328.18,50.85,89.31,72.48,7.49,86.95,80.13,47.26,645.13,1.41,2.15,96.47,56.8,0,18.27,76.07,72.57,76.49,75.28,12.96,21.01,41.37,14.29,90.68,99.86,31.06,55.89,9.165464,86.346812,0,0,0,2050-01-01 00:00:00,No Failure
VEH0130,Tata,2022,2025-01-06 01:13:00,65170.69,1461.75,66.36,102.83,2726.85,52.18,90.28,17.89,7.75,74.08,49.73,56.91,558.94,1.2,2.54,91.28,63.35,0,6.71,68.0,62.73,66.44,63.72,12.62,0.8,48.92,14.14,80.24,92.56,27.08,90.42,14.074204,86.217631,0,0,0,2050-01-01 00:00:00,No Failure
VEH0271,BMW,2024,2025-03-01 20:28:00,64187.95,1363.38,66.77,92.97,3082.06,56.41,91.17,81.5,6.69,53.51,38.72,58.32,496.88,1.68,1.94,94.18,50.29,0,41.16,70.02,60.6,66.14,66.36,12.58,-7.62,43.03,14.22,90.21,100.0,34.12,51.68,14.88551,88.316081,0,0,0,2050-01-01 00:00:00,No Failure
VEH0224,Audi,2016,2025-05-29 10:36:00,140296.52,3131.88,79.7,109.73,3277.19,48.67,94.35,59.6,7.51,78.03,65.82,61.89,656.1,1.59,2.43,86.01,53.81,0,24.57,86.51,79.4,80.43,81.59,12.43,-2.24,46.91,13.79,64.16,86.79,29.28,36.58,18.034484,88.242715,0,0,0,2050-01-01 00:00:00,No Failure
VEH0253,Honda,2020,2025-06-13 00:48:00,103244.98,2390.04,98.48,98.23,3714.98,46.45,86.33,29.63,7.71,62.33,41.27,61.75,551.1,2.46,2.59,90.34,54.12,0,15.57,93.14,91.47,96.72,93.78,12.2,-3.68,40.52,14.4,82.31,90.18,25.65,90.55,12.373977,86.422724,0,0,0,2050-01-01 00:00:00,No Failure
VEH0041,Tata,2022,2025-02-04 11:27:00,93999.84,2097.65,115.15,112.43,5051.61,47.01,101.01,76.65,9.79,100.0,78.17,92.08,708.44,2.66,2.66,83.22,70.57,0,28.55,114.86,110.84,116.17,119.06,12.31,23.02,42.45,14.3,83.36,94.71,31.08,53.59,25.016566,79.24596,0,0,0,2050-01-01 00:00:00,No Failure
VEH0178,Mercedes,2025,2025-06-02 22:25:00,37368.62,906.04,105.71,110.76,3982.68,54.77,102.23,20.28,8.99,100.0,67.27,66.91,733.89,1.63,1.73,97.79,55.81,0,10.83,104.6,103.98,107.46,102.11,12.34,-7.27,42.22,14.41,94.93,95.06,36.18,81.94,17.782812,72.501998,0,0,0,2050-01-01 00:00:00,No Failure
VEH0056,Audi,2022,2025-07-08 12:17:00,74181.42,1635.22,72.68,93.32,2588.96,53.5,92.45,49.15,6.15,68.07,41.17,51.86,553.47,1.96,1.92,97.68,46.34,0,5.74,74.36,70.52,69.16,73.94,13.04,-25.38,43.74,14.49,95.18,100.0,21.11,66.6,16.7718,76.956758,0,0,0,2050-01-01 00:00:00,No Failure
VEH0110,Tata,2018,2025-05-24 16:41:00,121971.26,2571.97,65.38,97.56,2240.7,42.46,88.5,53.78,5.56,51.14,18.29,43.31,487.46,2.36,3.38,97.66,43.55,0,41.95,68.7,66.42,64.11,60.93,12.61,-29.81,47.19,14.21,79.3,87.75,25.49,60.8,10.534482,75.339224,0,0,1,2025-05-29 11:41:00,Battery
VEH0286,BMW,2021,2025-03-25 12:22:00,87417.03,1916.23,32.45,95.84,2064.26,56.6,87.4,68.2,4.55,38.96,28.71,44.23,424.49,0.99,2.68,92.91,49.9,0,22.18,39.82,35.92,40.15,36.6,12.45,-2.27,52.58,13.78,74.05,87.21,33.63,65.51,25.661024,77.949705,0,0,0,2050-01-01 00:00:00,No Failure
VEH0014,Ford,2025,2025-08-30 01:38:00,42563.49,1018.89,66.39,91.6,1894.06,54.09,85.36,2.0,5.37,59.03,27.64,39.6,559.41,1.32,2.61,95.37,45.52,0,9.32,68.14,73.17,67.76,69.2,12.43,16.22,43.57,14.36,84.36,99.63,21.89,73.83,13.254373,85.97749,0,0,0,2050-01-01 00:00:00,No Failure
VEH0042,Tata,2021,2025-11-11 04:10:00,94018.65,2130.94,37.45,90.91,2315.22,55.81,91.98,86.96,4.34,52.35,44.95,41.92,517.45,1.87,2.37,85.73,50.17,0,23.66,37.25,42.83,32.87,36.15,13.07,17.19,44.87,14.61,90.41,97.08,23.27,52.92,8.225883,84.350443,0,0,0,2050-01-01 00:00:00,No Failure
VEH0094,Toyota,2021,2025-02-06 23:35:00,104519.69,2336.96,35.35,100.18,1888.14,57.71,89.83,100.0,6.78,58.8,50.82,36.41,549.39,2.11,3.38,89.98,68.37,0,43.14,32.61,36.79,36.05,38.94,12.19,44.99,41.0,14.69,82.8,97.96,33.15,59.54,16.96925,76.262929,0,0,1,2025-02-11 18:35:00,Battery
VEH0130,Hyundai,2020,2025-01-31 08:34:00,88498.5,1843.95,58.77,104.82,2223.18,63.03,89.11,79.41,6.31,67.43,39.01,50.15,579.31,1.71,2.34,97.86,59.62,0,11.29,55.47,59.81,58.63,57.48,12.56,21.94,42.61,13.88,100.0,94.43,30.91,80.18,15.606603,86.15825,0,0,1,2025-02-02 01:34:00,Battery
VEH0241,BMW,2022,2025-01-06 11:57:00,74187.77,1479.65,89.95,104.55,3518.16,64.46,100.91,42.76,7.75,78.61,57.05,52.07,624.95,2.78,2.65,91.03,68.22,0,16.72,91.72,86.6,90.72,93.13,12.58,15.04,44.53,14.31,75.64,95.67,23.09,63.33,26.647566,78.43271,0,0,0,2050-01-01 00:00:00,No Failure
VEH0285,Audi,2023,2025-10-23 03:09:00,40048.12,984.02,60.64,100.48,2007.81,58.94,83.91,97.62,5.91,71.93,64.85,39.14,555.46,1.49,2.27,94.89,54.24,0,24.49,61.55,64.26,69.75,69.28,12.57,21.42,40.07,13.73,93.66,96.99,16.41,68.16,24.443888,76.613825,0,0,0,2050-01-01 00:00:00,No Failure
VEH0277,Ford,2022,2025-03-12 18:30:00,82486.14,1841.06,28.13,90.77,1379.67,57.28,86.81,98.06,6.35,39.76,20.34,29.38,496.09,1.46,2.08,93.37,49.43,0,12.2,30.78,31.61,27.11,27.66,12.29,24.42,42.45,13.57,81.19,89.22,37.07,68.28,16.969009,82.025539,0,0,0,2050-01-01 00:00:00,No Failure
VEH0252,Hyundai,2023,2025-01-02 08:51:00,60674.83,1252.99,91.64,107.12,3567.42,58.62,90.54,68.59,9.58,98.02,74.01,74.2,668.1,1.68,2.19,91.27,60.54,0,10.2,88.01,95.21,90.39,87.7,12.44,29.11,39.27,14.02,89.71,96.88,31.15,41.04,9.862823,85.002466,0,0,0,2050-01-01 00:00:00,No Failure
VEH0075,Ford,2019,2025-08-04 10:16:00,111216.65,2445.6,72.32,102.41,2298.84,46.5,89.7,55.43,5.71,67.38,43.62,46.87,598.21,2.7,2.79,93.46,57.88,0,8.79,63.44,66.6,63.88,68.34,12.68,6.76,48.13,13.58,75.87,90.79,33.09,60.68,16.85768,78.251403,0,0,1,2025-08-10 21:16:00,Battery
VEH0042,Ford,2022,2025-12-30 12:59:00,63636.18,1554.83,23.83,95.91,1039.38,51.85,85.61,57.59,3.6,35.31,42.87,26.55,483.13,1.36,2.69,96.95,53.84,0,11.3,21.67,29.28,29.08,26.9,12.28,-29.85,44.78,14.19,91.07,100.0,32.0,80.15,26.033122,86.359105,0,0,0,2050-01-01 00:00:00,No Failure
VEH0230,Toyota,2020,2025-10-14 20:24:00,115662.09,2607.19,41.48,98.65,2560.45,50.12,84.83,65.59,5.16,46.01,27.83,38.84,513.3,1.27,3.1,92.13,60.61,0,26.92,41.26,37.86,35.11,42.29,12.97,-6.93,44.0,13.74,82.8,92.51,24.79,71.75,28.1915,72.650676,0,0,0,2050-01-01 00:00:00,No Failure
VEH0086,Mercedes,2015,2025-04-13 04:05:00,170763.42,3816.69,82.43,105.17,3455.52,36.37,93.79,41.27,7.03,77.54,57.89,65.27,608.51,2.73,2.43,84.75,46.01,0,0.47,79.89,79.35,87.08,80.53,11.83,31.09,49.56,14.28,85.23,92.35,33.13,59.9,15.179398,77.836857,1,0,0,2025-04-20 01:05:00,Engine
VEH0108,Honda,2020,2025-03-30 07:47:00,100330.47,2237.59,47.89,97.42,2987.42,53.98,84.21,47.74,5.26,55.49,56.96,54.71,504.35,1.45,3.29,91.23,65.72,0,23.35,48.5,50.78,48.19,50.92,12.67,-26.92,46.62,14.41,65.42,95.17,27.44,100.0,24.381889,80.248236,0,0,0,2050-01-01 00:00:00,No Failure
VEH0205,BMW,2017,2025-02-23 07:10:00,134013.26,2853.29,34.56,87.34,1426.82,60.27,80.23,55.04,4.85,42.15,33.87,31.04,472.14,2.16,3.8,87.48,44.06,0,20.78,31.65,41.34,37.66,33.76,12.66,12.59,41.51,14.08,80.21,91.65,20.15,38.45,13.20559,75.288394,0,0,0,2050-01-01 00:00:00,No Failure
VEH0282,BMW,2015,2025-07-12 23:22:00,184943.18,4170.35,47.93,95.5,1781.86,46.57,91.29,75.07,3.59,29.15,24.05,23.48,444.85,1.74,3.02,84.14,58.63,0,3.62,47.67,45.67,50.18,52.88,12.16,-6.47,40.91,13.69,65.46,81.89,33.87,64.46,11.831685,77.065875,0,0,0,2050-01-01 00:00:00,No Failure
VEH0052,Hyundai,2018,2025-07-14 04:02:00,128692.52,2923.48,52.25,102.29,2639.8,64.67,92.62,56.77,6.32,56.1,58.38,49.22,488.18,1.37,2.78,94.39,44.03,0,28.06,49.07,50.68,46.87,46.84,12.43,10.52,49.99,14.44,77.49,84.18,41.35,70.5,13.591026,75.086433,0,0,0,2050-01-01 00:00:00,No Failure
VEH0147,Hyundai,2022,2025-08-23 12:03:00,73879.8,1566.91,15.79,94.2,818.88,58.35,92.07,56.75,3.7,32.76,29.79,23.23,440.93,1.85,2.88,88.54,54.23,0,5.69,20.95,20.0,17.13,19.97,12.43,-19.99,53.75,14.44,84.31,93.54,38.13,54.64,15.119154,88.339279,0,0,0,2050-01-01 00:00:00,No Failure
VEH0035,Ford,2022,2025-02-03 11:28:00,74817.88,1781.0,16.65,105.11,1300.38,49.75,84.38,31.33,3.78,39.4,29.59,27.28,460.22,1.21,2.82,98.77,46.87,0,35.29,15.69,13.63,16.23,20.36,12.54,-13.6,38.6,14.38,90.86,97.96,45.03,66.98,23.430038,81.614839,0,0,0,2050-01-01 00:00:00,No Failure
VEH0142,BMW,2021,2025-04-16 16:47:00,111574.4,2275.81,90.2,107.87,3271.37,50.39,91.52,88.88,6.43,68.65,42.25,65.7,605.75,1.76,2.93,85.7,66.03,0,7.68,90.94,92.79,90.13,88.06,12.03,14.58,46.53,14.28,72.35,92.85,27.45,48.44,22.770981,78.455341,0,0,0,2050-01-01 00:00:00,No Failure
VEH0042,BMW,2016,2025-12-09 03:30:00,157019.49,3380.33,113.13,106.75,3510.25,52.42,96.84,47.1,6.81,83.67,59.62,70.64,649.69,2.73,3.45,87.94,72.11,0,11.1,112.91,112.25,115.49,113.12,12.47,33.35,46.86,14.35,89.19,89.46,26.97,54.37,11.120446,86.93373,1,0,0,2025-12-10 10:30:00,Engine
VEH0172,Mercedes,2016,2025-08-07 14:33:00,142608.79,2996.21,28.0,101.06,1852.78,46.7,84.62,42.53,6.03,39.33,45.36,44.06,499.22,2.2,3.38,91.37,37.66,0,14.37,32.64,33.28,26.73,24.04,12.43,-39.81,43.32,14.38,80.46,89.22,41.91,73.45,18.437038,80.767908,0,0,1,2025-08-09 13:33:00,Battery
VEH0004,Tata,2021,2025-12-09 21:28:00,91794.19,2054.51,52.51,100.54,2305.34,54.13,86.35,71.83,5.74,44.06,22.8,48.13,434.65,2.23,2.33,91.83,46.86,0,4.47,47.82,51.74,52.57,55.62,12.72,20.91,40.0,14.25,80.05,83.67,24.13,100.0,20.718063,79.783999,0,0,0,2050-01-01 00:00:00,No Failure
VEH0249,Mercedes,2017,2025-03-22 12:38:00,147930.21,3106.31,96.86,99.9,4014.69,52.72,88.43,63.9,8.66,86.05,53.39,70.57,670.76,2.31,2.88,87.06,69.26,0,31.26,100.97,95.69,96.4,99.92,12.52,5.94,44.23,14.19,86.62,90.5,24.86,49.1,16.179165,88.201768,0,0,0,2050-01-01 00:00:00,No Failure
VEH0294,Honda,2020,2025-07-10 04:19:00,97852.38,2168.06,91.18,100.15,4023.39,50.52,87.21,13.55,8.72,90.06,54.14,76.76,625.86,2.22,3.37,79.81,65.91,0,25.91,89.23,89.45,87.62,93.02,12.47,-2.69,45.21,13.85,84.56,92.91,18.27,48.17,27.507097,72.945216,0,0,0,2050-01-01 00:00:00,No Failure
VEH0112,Hyundai,2015,2025-09-20 22:37:00,163379.55,3632.38,20.37,94.11,1218.35,50.15,92.68,55.05,4.74,35.1,15.59,21.57,452.28,1.57,3.02,85.16,50.47,0,17.03,29.77,23.37,25.31,24.87,12.55,24.58,39.28,13.8,80.39,94.7,26.34,51.08,8.603513,77.386761,0,0,0,2050-01-01 00:00:00,No Failure
VEH0201,Mercedes,2022,2025-08-18 06:46:00,75018.47,1585.85,44.03,97.55,1935.82,60.75,82.82,100.0,5.68,49.89,52.94,36.67,471.33,2.35,2.65,84.23,52.16,0,16.44,43.85,51.02,46.51,42.38,12.98,8.16,44.86,14.1,89.68,100.0,19.85,60.32,8.495058,78.766551,0,0,0,2050-01-01 00:00:00,No Failure
VEH0253,Mercedes,2024,2025-10-06 19:36:00,29980.18,588.73,42.07,92.61,1154.43,50.93,89.41,27.04,3.7,43.49,31.63,25.8,448.15,0.62,2.34,99.53,42.41,0,12.02,40.12,38.02,35.4,41.88,12.84,15.17,46.02,14.1,79.06,93.4,26.39,74.04,11.67026,79.821489,0,0,0,2050-01-01 00:00:00,No Failure
VEH0267,Tata,2022,2025-03-19 19:40:00,84414.49,2000.97,96.96,104.64,3935.45,61.0,95.31,66.96,9.73,95.13,70.75,69.87,693.57,2.54,2.41,97.52,73.29,0,3.86,98.75,101.94,96.86,101.23,12.36,-10.14,37.86,14.24,73.48,92.98,27.04,38.97,23.005052,73.836896,0,0,0,2050-01-01 00:00:00,No Failure
VEH0243,Toyota,2023,2025-08-06 13:11:00,52938.82,1220.81,54.75,101.53,2108.23,54.98,91.84,69.54,5.9,65.73,43.31,47.18,586.25,2.47,1.91,93.1,48.41,0,46.33,54.19,59.51,56.33,54.35,12.88,4.88,39.35,13.99,87.36,100.0,20.79,61.29,27.598233,78.28499,0,0,0,2050-01-01 00:00:00,No Failure
VEH0113,Audi,2022,2025-02-25 22:31:00,85847.17,1874.05,83.39,99.45,3254.22,58.61,97.79,58.31,6.52,74.59,49.26,62.34,612.2,1.4,3.19,95.24,77.83,0,35.76,82.36,81.64,82.98,77.63,12.58,0.24,42.76,14.3,97.57,93.45,37.47,80.42,21.219098,86.154056,0,0,0,2050-01-01 00:00:00,No Failure
VEH0026,Mercedes,2019,2025-07-06 12:05:00,128819.75,3090.95,53.99,103.46,2730.76,57.28,91.99,39.79,6.23,65.34,49.38,53.06,590.47,1.87,2.91,95.56,55.74,0,7.66,52.97,54.82,53.83,56.04,12.54,18.95,44.72,14.24,72.16,93.78,45.62,63.11,19.938826,80.231192,0,0,0,2050-01-01 00:00:00,No Failure
VEH0031,Toyota,2023,2025-06-23 09:22:00,33734.74,627.45,97.28,105.25,3727.34,53.18,94.94,65.86,9.64,89.38,59.62,76.38,654.6,1.69,1.93,91.71,66.53,0,47.0,99.81,107.75,99.2,94.52,12.47,17.69,43.55,13.84,100.0,94.55,32.44,54.97,19.493935,73.275231,0,0,0,2050-01-01 00:00:00,No Failure
VEH0061,Mercedes,2024,2025-10-06 06:50:00,57099.54,1139.34,26.26,90.17,1353.75,60.54,80.33,89.57,3.97,20.29,16.03,30.28,314.69,1.7,1.91,95.55,38.98,0,27.31,25.4,24.94,21.69,19.63,13.0,-3.62,43.09,14.22,89.06,98.96,25.16,71.95,9.684056,86.844452,0,0,0,2050-01-01 00:00:00,No Failure
VEH0184,Audi,2015,2025-08-13 18:48:00,169472.28,3747.23,69.07,100.93,3429.14,47.19,95.35,44.39,8.66,74.82,61.18,65.45,664.97,1.9,2.72,92.41,63.95,0,5.76,68.24,74.63,76.89,72.17,12.31,-12.81,50.74,14.06,83.45,86.31,30.44,97.01,24.649068,86.495425,0,0,0,2050-01-01 00:00:00,No Failure
VEH0281,BMW,2021,2025-06-26 15:12:00,93806.58,2091.11,51.6,95.37,1928.12,53.89,91.49,18.58,6.1,59.95,44.21,46.36,556.76,2.2,2.76,93.03,54.91,0,34.98,46.88,52.32,50.19,50.49,12.38,-3.59,41.86,13.93,71.86,94.12,19.24,46.11,8.8521,74.730775,0,0,0,2050-01-01 00:00:00,No Failure
VEH0247,Toyota,2016,2025-06-10 17:01:00,151498.46,3246.94,98.25,102.93,4337.36,44.96,96.63,38.33,9.04,91.06,58.39,85.45,630.06,1.86,2.39,89.24,63.7,0,20.55,92.64,93.61,92.38,95.08,12.38,-10.53,44.36,14.46,92.13,94.4,25.73,43.61,21.34773,72.568618,1,0,0,2025-06-11 18:01:00,Engine
